date,VPS,SJK Seinäjoki,FC Lahti,HJK,KuPS,RoPS,IFK Mariehamn,FC Honka,FC Ilves,PS Kemi Kings,TPS,Inter Turku,Ekenäs IF,AC Kajaani,FC Haka,HJK Klubi 04,JJK Jyväskylä,FF Jaro,AC Oulu,KPV,KTP,HIFK,Gnistan,TPV Tampere,JIPPO Joensuu,MyPa,Musan Salama,Mikkelin Palloilijat,SJK Seinäjoki Akatemia,PK-35
2018-04-29,1187.0070274933655,1200.8491344095546,1212.1091652574162,1231.6384858318017,1202.9031381585235,1256.4759175243137,1178.091494460883,1187.5566664974228,1189.2052134142805,1174.5972315757751,1190.9339428146784,1188.632582561985,1212.5,1212.5,1187.5,1187.5,1200.0,1212.5,1187.5,1200.0,1187.5,1212.5,,,,,,,,
2018-04-30,1187.0070274933655,1200.8491344095546,1212.1091652574162,1231.6384858318017,1202.9031381585235,1256.4759175243137,1178.091494460883,1187.5566664974228,1189.2052134142805,1174.5972315757751,1190.9339428146784,1188.632582561985,1212.5,1212.5,1187.5,1187.5,1200.0,1212.5,1187.5,1200.0,1187.5,1212.5,,,,,,,,
2018-05-01,1187.0070274933655,1200.8491344095546,1212.1091652574162,1231.6384858318017,1202.9031381585235,1256.4759175243137,1178.091494460883,1187.5566664974228,1189.2052134142805,1174.5972315757751,1190.9339428146784,1188.632582561985,1212.5,1212.5,1187.5,1187.5,1200.0,1212.5,1187.5,1200.0,1187.5,1212.5,,,,,,,,
2018-05-02,1187.0070274933655,1200.8491344095546,1212.1091652574162,1231.6384858318017,1202.9031381585235,1256.4759175243137,1178.091494460883,1187.5566664974228,1189.2052134142805,1174.5972315757751,1190.9339428146784,1188.632582561985,1212.5,1212.5,1187.5,1187.5,1200.0,1212.5,1187.5,1200.0,1187.5,1212.5,,,,,,,,
2018-05-03,1199.0607389697875,1188.4230322738415,1225.31104998701,1218.436601102208,1215.3292402942366,1241.5283670484803,1191.0533283658951,1202.5042169732562,1201.6846113819308,1162.5435200993531,1177.9721089096663,1176.1531845943346,1212.5,1212.5,1187.5,1187.5,1200.0,1212.5,1187.5,1200.0,1187.5,1212.5,,,,,,,,
2018-05-04,1199.0607389697875,1188.4230322738415,1225.31104998701,1218.436601102208,1215.3292402942366,1241.5283670484803,1191.0533283658951,1202.5042169732562,1201.6846113819308,1162.5435200993531,1177.9721089096663,1176.1531845943346,1212.5,1212.5,1187.5,1187.5,1200.0,1212.5,1187.5,1200.0,1187.5,1212.5,,,,,,,,
2018-05-05,1199.0607389697875,1188.4230322738415,1225.31104998701,1218.436601102208,1215.3292402942366,1241.5283670484803,1191.0533283658951,1202.5042169732562,1201.6846113819308,1162.5435200993531,1177.9721089096663,1176.1531845943346,1212.5,1199.1021018263725,1187.5,1187.5,1200.0,1199.5504702906808,1187.5,1212.9495297093192,1200.8978981736275,1212.5,,,,,,,,
2018-05-06,1199.0607389697875,1188.4230322738415,1225.31104998701,1218.436601102208,1215.3292402942366,1241.5283670484803,1191.0533283658951,1202.5042169732562,1201.6846113819308,1162.5435200993531,1177.9721089096663,1176.1531845943346,1211.6021018263725,1199.1021018263725,1188.3978981736275,1200.4495297093192,1187.0504702906808,1199.5504702906808,1187.5,1212.9495297093192,1200.8978981736275,1212.5,,,,,,,,
2018-05-07,1210.8029449171192,1177.2452209790774,1236.488861281774,1228.9428557682188,1226.4257116541573,1227.6011239758243,1191.465158094527,1202.0923872446244,1215.6118544545868,1152.0372654333423,1166.2299029623346,1165.0567132344138,1211.6021018263725,1199.1021018263725,1188.3978981736275,1200.4495297093192,1187.0504702906808,1199.5504702906808,1187.5,1212.9495297093192,1200.8978981736275,1212.5,,,,,,,,
2018-05-08,1210.8029449171192,1177.2452209790774,1236.488861281774,1228.9428557682188,1226.4257116541573,1227.6011239758243,1191.465158094527,1202.0923872446244,1215.6118544545868,1152.0372654333423,1166.2299029623346,1165.0567132344138,1211.6021018263725,1199.1021018263725,1188.3978981736275,1200.4495297093192,1187.0504702906808,1199.5504702906808,1187.5,1212.9495297093192,1200.8978981736275,1212.5,,,,,,,,
2018-05-09,1210.8029449171192,1177.2452209790774,1236.488861281774,1228.9428557682188,1226.4257116541573,1227.6011239758243,1191.465158094527,1202.0923872446244,1215.6118544545868,1152.0372654333423,1166.2299029623346,1165.0567132344138,1211.6021018263725,1199.1021018263725,1188.3978981736275,1200.4495297093192,1187.0504702906808,1199.5504702906808,1200.8978981736275,1212.9495297093192,1200.8978981736275,1199.1021018263725,,,,,,,,
2018-05-10,1210.8029449171192,1177.2452209790774,1236.488861281774,1228.9428557682188,1226.4257116541573,1227.6011239758243,1191.465158094527,1202.0923872446244,1215.6118544545868,1152.0372654333423,1166.2299029623346,1165.0567132344138,1211.6021018263725,1199.1021018263725,1188.3978981736275,1200.4495297093192,1187.0504702906808,1199.5504702906808,1200.8978981736275,1212.9495297093192,1200.8978981736275,1199.1021018263725,,,,,,,,
2018-05-11,1210.8029449171192,1177.2452209790774,1236.488861281774,1228.9428557682188,1226.4257116541573,1227.6011239758243,1191.465158094527,1202.0923872446244,1215.6118544545868,1152.0372654333423,1166.2299029623346,1165.0567132344138,1211.6021018263725,1199.1021018263725,1188.3978981736275,1200.4495297093192,1187.0504702906808,1199.5504702906808,1200.8978981736275,1212.9495297093192,1200.8978981736275,1199.1021018263725,,,,,,,,
2018-05-12,1210.8029449171192,1177.2452209790774,1236.488861281774,1228.9428557682188,1226.4257116541573,1227.6011239758243,1191.465158094527,1202.0923872446244,1215.6118544545868,1152.0372654333423,1166.2299029623346,1165.0567132344138,1211.6021018263725,1199.1021018263725,1188.3978981736275,1200.4495297093192,1187.0504702906808,1199.5504702906808,1200.8978981736275,1212.9495297093192,1200.8978981736275,1199.1021018263725,,,,,,,,
2018-05-13,1210.8029449171192,1177.2452209790774,1236.488861281774,1228.9428557682188,1213.9680003504761,1240.0588352795055,1204.8325092808943,1202.0923872446244,1202.2445032682194,1152.5476027800119,1165.719565615665,1165.0567132344138,1210.7202532490494,1187.1000394607815,1188.3978981736275,1200.4495297093192,1187.932318868004,1199.5504702906808,1200.8978981736275,1224.9515920749102,1200.8978981736275,1199.1021018263725,,,,,,,,
2018-05-14,1210.4896230571678,1177.2452209790774,1236.488861281774,1228.9428557682188,1213.9680003504761,1240.0588352795055,1204.8325092808943,1202.4057091045759,1202.2445032682194,1152.5476027800119,1165.719565615665,1165.0567132344138,1210.7202532490494,1187.1000394607815,1188.3978981736275,1200.4656610525842,1187.932318868004,1187.0343389474158,1200.8978981736275,1224.9515920749102,1200.8817668303625,1211.6182331696375,,,,,,,,
2018-05-15,1210.4896230571678,1177.2452209790774,1236.488861281774,1228.9428557682188,1213.9680003504761,1240.0588352795055,1204.8325092808943,1202.4057091045759,1202.2445032682194,1152.5476027800119,1165.719565615665,1165.0567132344138,1210.7202532490494,1187.1000394607815,1188.3978981736275,1200.4656610525842,1187.932318868004,1187.0343389474158,1200.8978981736275,1224.9515920749102,1200.8817668303625,1211.6182331696375,,,,,,,,
2018-05-16,1210.4896230571678,1177.2452209790774,1236.488861281774,1228.9428557682188,1213.9680003504761,1240.0588352795055,1204.8325092808943,1202.4057091045759,1202.2445032682194,1152.5476027800119,1165.719565615665,1165.0567132344138,1210.7202532490494,1187.1000394607815,1201.3474278829467,1200.4656610525842,1187.932318868004,1187.0343389474158,1187.9483684643083,1224.9515920749102,1200.8817668303625,1211.6182331696375,,,,,,,,
2018-05-17,1210.4896230571678,1177.2452209790774,1236.488861281774,1228.9428557682188,1213.9680003504761,1240.0588352795055,1204.8325092808943,1202.4057091045759,1202.2445032682194,1152.5476027800119,1165.719565615665,1165.0567132344138,1210.7202532490494,1187.1000394607815,1201.3474278829467,1200.4656610525842,1187.932318868004,1187.0343389474158,1187.9483684643083,1224.9515920749102,1200.8817668303625,1211.6182331696375,,,,,,,,
2018-05-18,1210.193036702067,1164.3068839686637,1236.6172969009415,1239.1929940362038,1226.139400364076,1239.930399660338,1192.6611092672945,1213.1241322111525,1202.5410896233202,1141.8291796734352,1155.46942734768,1177.9950502448276,1210.7202532490494,1187.1000394607815,1201.3474278829467,1200.4656610525842,1187.932318868004,1187.0343389474158,1187.9483684643083,1224.9515920749102,1200.8817668303625,1211.6182331696375,,,,,,,,
2018-05-19,1210.193036702067,1164.3068839686637,1236.6172969009415,1239.1929940362038,1226.139400364076,1239.930399660338,1192.6611092672945,1213.1241322111525,1202.5410896233202,1141.8291796734352,1155.46942734768,1177.9950502448276,1210.7202532490494,1187.1000394607815,1201.3474278829467,1200.4656610525842,1187.932318868004,1187.0343389474158,1187.9483684643083,1224.9515920749102,1200.8817668303625,1211.6182331696375,,,,,,,,
2018-05-20,1210.193036702067,1164.3068839686637,1236.6172969009415,1239.1929940362038,1226.139400364076,1239.930399660338,1192.6611092672945,1213.1241322111525,1202.5410896233202,1141.8291796734352,1155.46942734768,1177.9950502448276,1210.7202532490494,1187.1000394607815,1201.3474278829467,1200.4656610525842,1187.932318868004,1187.0343389474158,1187.9483684643083,1224.9515920749102,1200.8817668303625,1211.6182331696375,,,,,,,,
2018-05-21,1210.193036702067,1164.3068839686637,1236.6172969009415,1239.1929940362038,1226.139400364076,1239.930399660338,1192.6611092672945,1213.1241322111525,1202.5410896233202,1141.8291796734352,1155.46942734768,1177.9950502448276,1211.2319806595763,1200.1123433331252,1188.335124010603,1188.366769332128,1175.4000115152717,1199.566646300148,1200.9134700606332,1224.4398646643833,1187.9166652340375,1223.7171248900938,,,,,,,,
2018-05-22,1198.2663507351585,1164.3068839686637,1247.544229986738,1249.5137126294323,1238.0660863309845,1239.930399660338,1181.734176181498,1211.0686701875818,1212.8787673079487,1131.4915019888067,1157.5248893712508,1167.674331651599,1211.2319806595763,1200.1123433331252,1188.335124010603,1188.366769332128,1175.4000115152717,1199.566646300148,1200.9134700606332,1224.4398646643833,1187.9166652340375,1223.7171248900938,,,,,,,,
2018-05-23,1198.2663507351585,1164.3068839686637,1247.544229986738,1249.5137126294323,1238.0660863309845,1239.930399660338,1181.734176181498,1211.0686701875818,1212.8787673079487,1131.4915019888067,1157.5248893712508,1167.674331651599,1211.2319806595763,1200.1123433331252,1188.335124010603,1188.366769332128,1175.4000115152717,1199.566646300148,1200.9134700606332,1224.4398646643833,1187.9166652340375,1223.7171248900938,,,,,,,,
2018-05-24,1198.2663507351585,1164.3068839686637,1247.544229986738,1249.5137126294323,1238.0660863309845,1239.930399660338,1181.734176181498,1211.0686701875818,1212.8787673079487,1131.4915019888067,1157.5248893712508,1167.674331651599,1211.2319806595763,1200.1123433331252,1202.1294407547157,1188.366769332128,1175.4000115152717,1199.566646300148,1200.9134700606332,1210.6455479202707,1187.9166652340375,1223.7171248900938,,,,,,,,
2018-05-25,1198.2663507351585,1164.3068839686637,1247.544229986738,1249.5137126294323,1238.0660863309845,1239.930399660338,1181.734176181498,1211.0686701875818,1212.8787673079487,1131.4915019888067,1157.5248893712508,1167.674331651599,1211.2319806595763,1200.1123433331252,1202.1294407547157,1188.366769332128,1175.4000115152717,1199.566646300148,1200.9134700606332,1210.6455479202707,1187.9166652340375,1223.7171248900938,,,,,,,,
2018-05-26,1200.0274714871791,1164.9333558933772,1245.7831092347174,1260.636158827234,1221.8476587224081,1237.3676204633448,1181.1077042567845,1199.94622398978,1223.403932506516,1147.709929597383,1146.9997241726835,1170.2371108485922,1211.6809765800417,1187.5927103203098,1202.1294407547157,1188.366769332128,1175.4000115152717,1212.0862793129634,1200.9134700606332,1210.6455479202707,1187.9166652340375,1223.2681289696284,,,,,,,,
2018-05-27,1200.0274714871791,1164.9333558933772,1245.7831092347174,1260.636158827234,1221.8476587224081,1237.3676204633448,1181.1077042567845,1199.94622398978,1223.403932506516,1147.709929597383,1146.9997241726835,1170.2371108485922,1211.6809765800417,1187.5927103203098,1202.1294407547157,1201.3179770541137,1175.4000115152717,1212.0862793129634,1187.9622623386474,1210.6455479202707,1187.9166652340375,1223.2681289696284,,,,,,,,
2018-05-28,1200.0274714871791,1164.9333558933772,1245.7831092347174,1260.636158827234,1221.8476587224081,1237.3676204633448,1181.1077042567845,1199.94622398978,1223.403932506516,1147.709929597383,1146.9997241726835,1170.2371108485922,1211.6809765800417,1187.5927103203098,1202.1294407547157,1201.3179770541137,1163.3501396143588,1212.0862793129634,1187.9622623386474,1210.6455479202707,1199.9665371349504,1223.2681289696284,,,,,,,,
2018-05-29,1200.0274714871791,1155.792020985643,1245.7831092347174,1269.7774937349684,1221.8476587224081,1237.3676204633448,1181.1077042567845,1199.94622398978,1223.403932506516,1147.709929597383,1146.9997241726835,1170.2371108485922,1211.6809765800417,1187.5927103203098,1202.1294407547157,1201.3179770541137,1163.3501396143588,1212.0862793129634,1187.9622623386474,1210.6455479202707,1199.9665371349504,1223.2681289696284,,,,,,,,
2018-05-30,1200.0274714871791,1155.792020985643,1245.7831092347174,1269.7774937349684,1221.8476587224081,1237.3676204633448,1181.1077042567845,1199.94622398978,1223.403932506516,1147.709929597383,1146.9997241726835,1170.2371108485922,1211.6809765800417,1187.5927103203098,1202.1294407547157,1201.3179770541137,1163.3501396143588,1212.0862793129634,1187.9622623386474,1210.6455479202707,1199.9665371349504,1223.2681289696284,,,,,,,,
2018-05-31,1200.0274714871791,1155.792020985643,1245.7831092347174,1269.7774937349684,1221.8476587224081,1237.3676204633448,1181.1077042567845,1199.94622398978,1223.403932506516,1147.709929597383,1146.9997241726835,1170.2371108485922,1211.6809765800417,1187.5927103203098,1202.1294407547157,1201.3179770541137,1163.3501396143588,1212.0862793129634,1187.9622623386474,1210.6455479202707,1199.9665371349504,1223.2681289696284,,,,,,,,
2018-06-01,1198.4445174053456,1157.3749750674765,1245.7831092347174,1281.1148252700034,1219.1956873823483,1226.0302889283098,1181.1077042567845,1199.94622398978,1223.403932506516,1147.709929597383,1149.6516955127433,1170.2371108485922,1211.6809765800417,1187.5927103203098,1202.1294407547157,1201.3179770541137,1152.9847421704196,1212.0862793129634,1187.9622623386474,1210.6455479202707,1199.9665371349504,1233.6335264135676,,,,,,,,
2018-06-02,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1211.695558511411,1200.5862597670664,1202.0516250469507,1188.3244276073572,1152.9847421704196,1212.071697381594,1176.2772015781875,1222.3306086807306,1200.0443528427154,1233.6335264135676,,,,,,,,
2018-06-03,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1211.695558511411,1200.5862597670664,1202.0516250469507,1188.3244276073572,1152.9847421704196,1212.071697381594,1176.2772015781875,1222.3306086807306,1200.0443528427154,1233.6335264135676,,,,,,,,
2018-06-04,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1211.695558511411,1200.5862597670664,1202.0516250469507,1188.3244276073572,1152.9847421704196,1212.071697381594,1176.2772015781875,1222.3306086807306,1200.0443528427154,1233.6335264135676,,,,,,,,
2018-06-05,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1211.695558511411,1200.5862597670664,1202.0516250469507,1188.3244276073572,1152.9847421704196,1212.071697381594,1176.2772015781875,1222.3306086807306,1200.0443528427154,1233.6335264135676,,,,,,,,
2018-06-06,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1211.695558511411,1200.5862597670664,1202.0516250469507,1188.3244276073572,1152.9847421704196,1212.071697381594,1176.2772015781875,1222.3306086807306,1200.0443528427154,1233.6335264135676,,,,,,,,
2018-06-07,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1211.695558511411,1200.5862597670664,1202.0516250469507,1188.3244276073572,1152.9847421704196,1212.071697381594,1176.2772015781875,1222.3306086807306,1200.0443528427154,1233.6335264135676,,,,,,,,
2018-06-08,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1211.695558511411,1200.5862597670664,1202.0516250469507,1188.3244276073572,1152.9847421704196,1212.071697381594,1176.2772015781875,1222.3306086807306,1200.0443528427154,1233.6335264135676,,,,,,,,
2018-06-09,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1223.7960055197118,1188.4858127587656,1187.7979454508757,1177.0440062693292,1167.2384217664946,1210.7884239369291,1177.5604750228524,1233.6110300187586,1201.2490695372815,1232.4288097190015,,,,,,,,
2018-06-10,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1223.7960055197118,1188.4858127587656,1187.7979454508757,1177.0440062693292,1167.2384217664946,1210.7884239369291,1177.5604750228524,1233.6110300187586,1201.2490695372815,1232.4288097190015,,,,,,,,
2018-06-11,1198.4445174053456,1157.3749750674765,1242.3454659518768,1281.1148252700034,1219.1956873823483,1226.0302889283098,1168.2167307923878,1213.2889028318398,1210.0612536644562,1151.1475728802236,1149.6516955127433,1183.128084312989,1223.7960055197118,1188.4858127587656,1187.7979454508757,1177.0440062693292,1167.2384217664946,1210.7884239369291,1177.5604750228524,1233.6110300187586,1201.2490695372815,1232.4288097190015,,,,,,,,
2018-06-12,1186.9349150085225,1169.5971535090919,1241.3025025020506,1289.6901627244101,1231.3671254109474,1237.5398913251329,1159.641393337981,1214.331866281666,1197.889815635857,1139.7949257030548,1137.429517071128,1194.4807314901577,1223.7960055197118,1188.4858127587656,1187.7979454508757,1177.0440062693292,1167.2384217664946,1210.7884239369291,1177.5604750228524,1233.6110300187586,1201.2490695372815,1232.4288097190015,,,,,,,,
2018-06-13,1186.9349150085225,1169.5971535090919,1241.3025025020506,1289.6901627244101,1231.3671254109474,1237.5398913251329,1159.641393337981,1214.331866281666,1197.889815635857,1139.7949257030548,1137.429517071128,1194.4807314901577,1223.7960055197118,1188.4858127587656,1187.7979454508757,1177.0440062693292,1167.2384217664946,1210.7884239369291,1177.5604750228524,1221.0684963885583,1201.2490695372815,1244.9713433492018,,,,,,,,
2018-06-14,1186.9349150085225,1169.5971535090919,1241.3025025020506,1289.6901627244101,1231.3671254109474,1237.5398913251329,1159.641393337981,1214.331866281666,1197.889815635857,1139.7949257030548,1137.429517071128,1194.4807314901577,1223.7960055197118,1188.4858127587656,1199.9111648976088,1164.930786822596,1167.2384217664946,1210.7884239369291,1177.5604750228524,1221.0684963885583,1201.2490695372815,1244.9713433492018,,,,,,,,
2018-06-15,1186.9349150085225,1169.5971535090919,1237.6728752182719,1289.6901627244101,1231.3671254109474,1237.5398913251329,1159.641393337981,1214.331866281666,1197.889815635857,1139.7949257030548,1141.0591443549067,1194.4807314901577,1223.7960055197118,1188.4858127587656,1199.9111648976088,1164.930786822596,1167.2384217664946,1210.7884239369291,1177.5604750228524,1221.0684963885583,1201.2490695372815,1244.9713433492018,,,,,,,,
2018-06-16,1199.7063549016784,1156.0275541921467,1237.6728752182719,1286.4621521110378,1218.2547233723076,1247.2833047811391,1149.8979798819748,1227.4442683203058,1201.1178262492294,1153.36452502,1141.0591443549067,1181.7092915970018,1209.642299119858,1187.7223279728364,1199.9111648976088,1164.930786822596,1168.0019065524239,1222.9453042906398,1191.7141814227061,1221.0684963885583,1189.0921891835708,1244.9713433492018,,,,,,,,
2018-06-17,1199.7063549016784,1156.0275541921467,1237.6728752182719,1286.4621521110378,1218.2547233723076,1247.2833047811391,1149.8979798819748,1227.4442683203058,1201.1178262492294,1153.36452502,1141.0591443549067,1181.7092915970018,1209.642299119858,1187.7223279728364,1199.9111648976088,1164.930786822596,1168.0019065524239,1222.9453042906398,1191.7141814227061,1221.0684963885583,1189.0921891835708,1244.9713433492018,,,,,,,,
2018-06-18,1199.7063549016784,1156.0275541921467,1237.6728752182719,1286.4621521110378,1218.2547233723076,1247.2833047811391,1149.8979798819748,1227.4442683203058,1201.1178262492294,1153.36452502,1141.0591443549067,1181.7092915970018,1209.642299119858,1187.7223279728364,1199.9111648976088,1164.930786822596,1168.0019065524239,1222.9453042906398,1191.7141814227061,1221.0684963885583,1189.0921891835708,1244.9713433492018,,,,,,,,
2018-06-19,1199.7063549016784,1156.0275541921467,1237.6728752182719,1286.4621521110378,1218.2547233723076,1247.2833047811391,1149.8979798819748,1227.4442683203058,1201.1178262492294,1153.36452502,1141.0591443549067,1181.7092915970018,1209.642299119858,1187.7223279728364,1199.9111648976088,1164.930786822596,1168.0019065524239,1222.9453042906398,1191.7141814227061,1221.0684963885583,1189.0921891835708,1244.9713433492018,,,,,,,,
2018-06-20,1210.4265309256855,1146.0613902816892,1236.362533192615,1284.0392394876444,1220.677635995701,1247.2833047811391,1139.1778038579678,1237.4104322307633,1202.4281682748863,1153.36452502,1142.5150138276206,1180.253422124288,1220.5424949452731,1202.2635860877836,1213.2386726331777,1154.030590997181,1156.3537020796145,1209.617796555071,1203.3623858955154,1232.421293550776,1177.739392021353,1230.4300852342546,,,,,,,,
2018-06-21,1210.4265309256855,1146.0613902816892,1236.362533192615,1284.0392394876444,1220.677635995701,1256.4842729023544,1139.1778038579678,1237.4104322307633,1202.4281682748863,1144.1635568987847,1142.5150138276206,1180.253422124288,1220.5424949452731,1202.2635860877836,1213.2386726331777,1154.030590997181,1156.3537020796145,1209.617796555071,1203.3623858955154,1232.421293550776,1177.739392021353,1230.4300852342546,,,,,,,,
